exchange,symbol,scripcode,securitytype,security desc.,expirydate,opttype,strikeprice,multiplier,ticksize,lotsize,divider,basecurrency,settlecurrency,digits,token,settlement_price
MT5_NSE,STAR,STARK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133685,
MT5_NSE,STAR,STARM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133686,
MT5_NSE,SUNPHARMA,SUNPHARMAK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133687,
MT5_NSE,SUNPHARMA,SUNPHARMAM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133688,
MT5_NSE,SUNTV,SUNTVK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133689,
MT5_NSE,SUNTV,SUNTVM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133690,
MT5_NSE,SYNGENE,SYNGENEK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133691,
MT5_NSE,SYNGENE,SYNGENEM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133692,
MT5_NSE,TATACHEM,TATACHEMK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133693,
MT5_NSE,TATACHEM,TATACHEMM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133694,
MT5_NSE,TATACOMM,TATACOMMK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133695,
MT5_NSE,TATACOMM,TATACOMMM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133696,
MT5_NSE,TATACONSUM,TATACONSUMK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133697,
MT5_NSE,TATACONSUM,TATACONSUMM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133698,
MT5_NSE,TATAMOTORS,TATAMOTORSK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133699,
MT5_NSE,TATAMOTORS,TATAMOTORSM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133700,
MT5_NSE,TATAPOWER,TATAPOWERK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133701,
MT5_NSE,TATAPOWER,TATAPOWERM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133702,
MT5_NSE,TATASTEEL,TATASTEELK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133703,
MT5_NSE,TATASTEEL,TATASTEELM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133704,
MT5_NSE,TCS,TCSK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133705,
MT5_NSE,TCS,TCSM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133706,
MT5_NSE,TECHM,TECHMK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133707,
MT5_NSE,TECHM,TECHMM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133708,
MT5_NSE,TITAN,TITANK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133709,
MT5_NSE,TITAN,TITANM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133710,
MT5_NSE,TORNTPHARM,TORNTPHARMK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133711,
MT5_NSE,TORNTPHARM,TORNTPHARMM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133712,
MT5_NSE,TORNTPOWER,TORNTPOWERK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133713,
MT5_NSE,TORNTPOWER,TORNTPOWERM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133714,
MT5_NSE,TRENT,TRENTK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133715,
MT5_NSE,TRENT,TRENTM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133716,
MT5_NSE,TVSMOTOR,TVSMOTORK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133717,
MT5_NSE,TVSMOTOR,TVSMOTORM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133718,
MT5_NSE,UBL,UBLK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133719,
MT5_NSE,UBL,UBLM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133720,
MT5_NSE,ULTRACEMCO,ULTRACEMCOK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133721,
MT5_NSE,ULTRACEMCO,ULTRACEMCOM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133722,
MT5_NSE,UNITDSPR,UNITDSPRK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133723,
MT5_NSE,UNITDSPR,UNITDSPRM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133724,
MT5_NSE,UPL,UPLK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133725,
MT5_NSE,UPL,UPLM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133726,
MT5_NSE,VEDL,VEDLK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133727,
MT5_NSE,VEDL,VEDLM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133728,
MT5_NSE,VOLTAS,VOLTASK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133729,
MT5_NSE,VOLTAS,VOLTASM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133730,
MT5_NSE,WHIRLPOOL,WHIRLPOOLK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133731,
MT5_NSE,WHIRLPOOL,WHIRLPOOLM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133732,
MT5_NSE,WIPRO,WIPROK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133733,
MT5_NSE,WIPRO,WIPROM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133734,
MT5_NSE,ZEEL,ZEELK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133735,
MT5_NSE,ZEEL,ZEELM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133736,
MT5_NSE,ZYDUSLIFE,ZYDUSLIFEK,Future,NSE Future,29May2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133737,
MT5_NSE,ZYDUSLIFE,ZYDUSLIFEM,Future,NSE Future,26Jun2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133738,
MT5_NSE,AARTIIND,AARTIINDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133739,
MT5_NSE,AARTIIND,AARTIINDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133740,
MT5_NSE,ABB,ABBN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133741,
MT5_NSE,ABB,ABBQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133742,
MT5_NSE,ABBOTINDIA,ABBOTINDIAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133743,
MT5_NSE,ABBOTINDIA,ABBOTINDIAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133744,
MT5_NSE,ABCAPITAL,ABCAPITALN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133745,
MT5_NSE,ABCAPITAL,ABCAPITALQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133746,
MT5_NSE,ABFRL,ABFRLN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133747,
MT5_NSE,ABFRL,ABFRLQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133748,
MT5_NSE,ACC,ACCN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133749,
MT5_NSE,ACC,ACCQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133750,
MT5_NSE,ADANIENT,ADANIENTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133751,
MT5_NSE,ADANIENT,ADANIENTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133752,
MT5_NSE,ADANIPORTS,ADANIPORTSN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133753,
MT5_NSE,ADANIPORTS,ADANIPORTSQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133754,
MT5_NSE,ALKEM,ALKEMN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133755,
MT5_NSE,ALKEM,ALKEMQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133756,
MT5_NSE,AMARAJABAT,AMARAJABATN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133757,
MT5_NSE,AMARAJABAT,AMARAJABATQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133758,
MT5_NSE,AMBUJACEM,AMBUJACEMN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133759,
MT5_NSE,AMBUJACEM,AMBUJACEMQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133760,
MT5_NSE,APLLTD,APLLTDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133761,
MT5_NSE,APLLTD,APLLTDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133762,
MT5_NSE,APOLLOHOSP,APOLLOHOSPN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133763,
MT5_NSE,APOLLOHOSP,APOLLOHOSPQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133764,
MT5_NSE,APOLLOTYRE,APOLLOTYREN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133765,
MT5_NSE,APOLLOTYRE,APOLLOTYREQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133766,
MT5_NSE,ASHOKLEY,ASHOKLEYN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133767,
MT5_NSE,ASHOKLEY,ASHOKLEYQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133768,
MT5_NSE,ASIANPAINT,ASIANPAINTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133769,
MT5_NSE,ASIANPAINT,ASIANPAINTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133770,
MT5_NSE,ASTRAL,ASTRALN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133771,
MT5_NSE,ASTRAL,ASTRALQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133772,
MT5_NSE,ATUL,ATULN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133773,
MT5_NSE,ATUL,ATULQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133774,
MT5_NSE,AUBANK,AUBANKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133775,
MT5_NSE,AUBANK,AUBANKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133776,
MT5_NSE,AUROPHARMA,AUROPHARMAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133777,
MT5_NSE,AUROPHARMA,AUROPHARMAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133778,
MT5_NSE,AXISBANK,AXISBANKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133779,
MT5_NSE,AXISBANK,AXISBANKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133780,
MT5_NSE,BAJAJ,BAJAJAUTON,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133781,
MT5_NSE,BAJAJ,BAJAJAUTOQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133782,
MT5_NSE,BAJAJFINSV,BAJAJFINSVN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133783,
MT5_NSE,BAJAJFINSV,BAJAJFINSVQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133784,
MT5_NSE,BAJFINANCE,BAJFINANCEN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133785,
MT5_NSE,BAJFINANCE,BAJFINANCEQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133786,
MT5_NSE,BALKRISIND,BALKRISINDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133787,
MT5_NSE,BALKRISIND,BALKRISINDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133788,
MT5_NSE,BALRAMCHIN,BALRAMCHINN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133789,
MT5_NSE,BALRAMCHIN,BALRAMCHINQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133790,
MT5_NSE,BANDHANBNK,BANDHANBNKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133791,
MT5_NSE,BANDHANBNK,BANDHANBNKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133792,
MT5_NSE,BANKBARODA,BANKBARODAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133793,
MT5_NSE,BANKBARODA,BANKBARODAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133794,
MT5_NSE,BANKNIFTY,BANKNIFTYN,Future,NSE Future,30Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133795,
MT5_NSE,BANKNIFTY,BANKNIFTYQ,Future,NSE Future,28Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133796,
MT5_NSE,BATAINDIA,BATAINDIAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133797,
MT5_NSE,BATAINDIA,BATAINDIAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133798,
MT5_NSE,BEL,BELN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133799,
MT5_NSE,BEL,BELQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133800,
MT5_NSE,BERGEPAINT,BERGEPAINTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133801,
MT5_NSE,BERGEPAINT,BERGEPAINTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133802,
MT5_NSE,BHARATFORG,BHARATFORGN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133803,
MT5_NSE,BHARATFORG,BHARATFORGQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133804,
MT5_NSE,BHARTIARTL,BHARTIARTLN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133805,
MT5_NSE,BHARTIARTL,BHARTIARTLQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133806,
MT5_NSE,BHEL,BHELN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133807,
MT5_NSE,BHEL,BHELQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133808,
MT5_NSE,BIOCON,BIOCONN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133809,
MT5_NSE,BIOCON,BIOCONQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133810,
MT5_NSE,BOSCHLTD,BOSCHLTDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133811,
MT5_NSE,BOSCHLTD,BOSCHLTDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133812,
MT5_NSE,BPCL,BPCLN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133813,
MT5_NSE,BPCL,BPCLQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133814,
MT5_NSE,BRITANNIA,BRITANNIAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133815,
MT5_NSE,BRITANNIA,BRITANNIAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133816,
MT5_NSE,BSOFT,BSOFTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133817,
MT5_NSE,BSOFT,BSOFTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133818,
MT5_NSE,CADILAHC,CADILAHCN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133819,
MT5_NSE,CADILAHC,CADILAHCQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133820,
MT5_NSE,CANBK,CANBKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133821,
MT5_NSE,CANBK,CANBKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133822,
MT5_NSE,CANFINHOME,CANFINHOMEN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133823,
MT5_NSE,CANFINHOME,CANFINHOMEQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133824,
MT5_NSE,CENTURYTEX,CENTURYTEXN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133825,
MT5_NSE,CENTURYTEX,CENTURYTEXQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133826,
MT5_NSE,CHAMBLFERT,CHAMBLFERTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,2.0,36133827,
MT5_NSE,CHAMBLFERT,CHAMBLFERTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,2.0,36133828,
MT5_NSE,CHOLAFIN,CHOLAFINN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133829,
MT5_NSE,CHOLAFIN,CHOLAFINQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133830,
MT5_NSE,CIPLA,CIPLAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133831,
MT5_NSE,CIPLA,CIPLAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133832,
MT5_NSE,COALINDIA,COALINDIAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133833,
MT5_NSE,COALINDIA,COALINDIAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133834,
MT5_NSE,COFORGE,COFORGEN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133835,
MT5_NSE,COFORGE,COFORGEQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133836,
MT5_NSE,COLPAL,COLPALN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133837,
MT5_NSE,COLPAL,COLPALQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133838,
MT5_NSE,CONCOR,CONCORN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133839,
MT5_NSE,CONCOR,CONCORQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133840,
MT5_NSE,COROMANDEL,COROMANDELN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133841,
MT5_NSE,COROMANDEL,COROMANDELQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133842,
MT5_NSE,CROMPTON,CROMPTONN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133843,
MT5_NSE,CROMPTON,CROMPTONQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133844,
MT5_NSE,CUB,CUBN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133845,
MT5_NSE,CUB,CUBQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133846,
MT5_NSE,CUMMINSIND,CUMMINSINDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133847,
MT5_NSE,CUMMINSIND,CUMMINSINDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133848,
MT5_NSE,DABUR,DABURN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133849,
MT5_NSE,DABUR,DABURQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133850,
MT5_NSE,DALBHARAT,DALBHARATN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133851,
MT5_NSE,DALBHARAT,DALBHARATQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133852,
MT5_NSE,DEEPAKNTR,DEEPAKNTRN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133853,
MT5_NSE,DEEPAKNTR,DEEPAKNTRQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133854,
MT5_NSE,DELTACORP,DELTACORPN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133855,
MT5_NSE,DELTACORP,DELTACORPQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133856,
MT5_NSE,DIVISLAB,DIVISLABN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133857,
MT5_NSE,DIVISLAB,DIVISLABQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133858,
MT5_NSE,DIXON,DIXONN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133859,
MT5_NSE,DIXON,DIXONQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133860,
MT5_NSE,DLF,DLFN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133861,
MT5_NSE,DLF,DLFQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133862,
MT5_NSE,DRREDDY,DRREDDYN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133863,
MT5_NSE,DRREDDY,DRREDDYQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133864,
MT5_NSE,EICHERMOT,EICHERMOTN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133865,
MT5_NSE,EICHERMOT,EICHERMOTQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133866,
MT5_NSE,ESCORTS,ESCORTSN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133867,
MT5_NSE,ESCORTS,ESCORTSQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133868,
MT5_NSE,EXIDEIND,EXIDEINDN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133869,
MT5_NSE,EXIDEIND,EXIDEINDQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133870,
MT5_NSE,FEDERALBNK,FEDERALBNKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133871,
MT5_NSE,FEDERALBNK,FEDERALBNKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133872,
MT5_NSE,FINNIFTY,FINNIFTYN,Future,NSE Future,29Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133873,
MT5_NSE,FINNIFTY,FINNIFTYQ,Future,NSE Future,27Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133874,
MT5_NSE,FSL,FSLN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133875,
MT5_NSE,FSL,FSLQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133876,
MT5_NSE,GAIL,GAILN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133877,
MT5_NSE,GAIL,GAILQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133878,
MT5_NSE,GLENMARK,GLENMARKN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133879,
MT5_NSE,GLENMARK,GLENMARKQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133880,
MT5_NSE,GMRINFRA,GMRINFRAN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133881,
MT5_NSE,GMRINFRA,GMRINFRAQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133882,
MT5_NSE,GNFC,GNFCN,Future,NSE Future,31Jul2025,XX,0,1,1.0,1,1,INR,INR,0.0,36133883,
MT5_NSE,GNFC,GNFCQ,Future,NSE Future,29Aug2024,XX,0,1,1.0,1,1,INR,INR,0.0,36133884,
